gene,coverage,RPKM,cohort,sample_id,subject_id
CP009273_extraction-udp_-_udp_CDS,0.971128608923885,1.12556467663749,Chinese,SRR413609,SRR413609
CP009273_extraction-udp_-_udp_CDS,0.918635170603675,0.871347766314167,Chinese,SRR413610,SRR413610
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,2.28513245364939,Chinese,SRR413611,SRR413611
CP009273_extraction-udp_-_udp_CDS,1,8.15196690664384,Chinese,SRR413612,SRR413612
CP009273_extraction-udp_-_udp_CDS,0.644356955380577,0.20091194930312,Chinese,SRR413613,SRR413613
CP009273_extraction-udp_-_udp_CDS,0.321522309711286,0.0990709038500997,Chinese,SRR413614,SRR413614
CP009273_extraction-udp_-_udp_CDS,0.125984251968504,0.0580883437843933,Chinese,SRR413616,SRR413616
CP009273_extraction-udp_-_udp_CDS,0.985564304461942,0.974458120940685,Chinese,SRR413617,SRR413617
CP009273_extraction-udp_-_udp_CDS,0.783464566929134,0.529640603143155,Chinese,SRR413618,SRR413618
CP009273_extraction-udp_-_udp_CDS,0.885826771653543,0.598669724914573,Chinese,SRR413619,SRR413619
CP009273_extraction-udp_-_udp_CDS,0.964566929133858,1.19553788438979,Chinese,SRR413620,SRR413620
CP009273_extraction-udp_-_udp_CDS,0.706036745406824,0.40108158089659,Chinese,SRR413621,SRR413621
CP009273_extraction-udp_-_udp_CDS,0.992125984251969,3.0524313280871,Chinese,SRR413622,SRR413622
CP009273_extraction-udp_-_udp_CDS,0.102362204724409,0.0290288737029356,Chinese,SRR413623,SRR413623
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,14.2347309638458,Chinese,SRR413624,SRR413624
CP009273_extraction-udp_-_udp_CDS,0.118110236220472,0.0363923554134079,Chinese,SRR413625,SRR413625
CP009273_extraction-udp_-_udp_CDS,0,0,Chinese,SRR413627,SRR413627
CP009273_extraction-udp_-_udp_CDS,0.929133858267717,0.844246954836458,Chinese,SRR413628,SRR413628
CP009273_extraction-udp_-_udp_CDS,0.434383202099738,0.146153752809941,Chinese,SRR413629,SRR413629
CP009273_extraction-udp_-_udp_CDS,0.570866141732283,0.267873795566486,Chinese,SRR413630,SRR413630
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,4.4279318166117,Chinese,SRR413635,SRR413635
CP009273_extraction-udp_-_udp_CDS,0.526246719160105,0.208350174426754,Chinese,SRR413636,SRR413636
CP009273_extraction-udp_-_udp_CDS,0.511811023622047,0.769317355990229,Chinese,SRR413637,SRR413637
CP009273_extraction-udp_-_udp_CDS,0.778215223097113,0.356371061280832,Chinese,SRR413638,SRR413638
CP009273_extraction-udp_-_udp_CDS,1,18.5929961006054,Chinese,SRR413639,SRR413639
CP009273_extraction-udp_-_udp_CDS,0.565616797900262,0.399967044422066,Chinese,SRR413640,SRR413640
CP009273_extraction-udp_-_udp_CDS,0.433070866141732,0.337881127316263,Chinese,SRR413641,SRR413641
CP009273_extraction-udp_-_udp_CDS,0.118110236220472,0.0836483125599474,Chinese,SRR413642,SRR413642
CP009273_extraction-udp_-_udp_CDS,0.984251968503937,1.2630710100232,Chinese,SRR413643,SRR413643
CP009273_extraction-udp_-_udp_CDS,0.118110236220472,0.0314010637211949,Chinese,SRR413644,SRR413644
CP009273_extraction-udp_-_udp_CDS,0,0,Chinese,SRR413645,SRR413645
CP009273_extraction-udp_-_udp_CDS,0.84251968503937,0.608721870248323,Chinese,SRR413646,SRR413646
CP009273_extraction-udp_-_udp_CDS,0.519685039370079,0.565699804824007,Chinese,SRR413647,SRR413647
CP009273_extraction-udp_-_udp_CDS,0.71259842519685,0.313107027966179,Chinese,SRR413648,SRR413648
CP009273_extraction-udp_-_udp_CDS,0.855643044619423,1.42322174364179,Chinese,SRR413649,SRR413649
CP009273_extraction-udp_-_udp_CDS,0.219160104986877,0.0674900292169486,Chinese,SRR413650,SRR413650
CP009273_extraction-udp_-_udp_CDS,1,20.4866832871031,Chinese,SRR413651,SRR413651
CP009273_extraction-udp_-_udp_CDS,0.755905511811024,0.352500289222081,Chinese,SRR413652,SRR413652
CP009273_extraction-udp_-_udp_CDS,0.468503937007874,0.119933478452422,Chinese,SRR413653,SRR413653
CP009273_extraction-udp_-_udp_CDS,0.943569553805774,2.00553295140376,Chinese,SRR413654,SRR413654
CP009273_extraction-udp_-_udp_CDS,0.914698162729659,0.577430266362058,Chinese,SRR413655,SRR413655
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,2.753865957375,Chinese,SRR413656,SRR413656
CP009273_extraction-udp_-_udp_CDS,1,42.7498280172616,Chinese,SRR413657,SRR413657
CP009273_extraction-udp_-_udp_CDS,0.977690288713911,5.24888946250569,Chinese,SRR413658,SRR413658
CP009273_extraction-udp_-_udp_CDS,0.816272965879265,0.780138529671255,Chinese,SRR413659,SRR413659
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,13.6066009826648,Chinese,SRR413660,SRR413660
CP009273_extraction-udp_-_udp_CDS,0.976377952755906,1.07616277096072,Chinese,SRR413661,SRR413661
CP009273_extraction-udp_-_udp_CDS,1,25.8972839561632,Chinese,SRR413662,SRR413662
CP009273_extraction-udp_-_udp_CDS,0.982939632545932,2.70138036329985,Chinese,SRR413663,SRR413663
CP009273_extraction-udp_-_udp_CDS,0.981627296587926,0.868851892757603,Chinese,SRR413664,SRR413664
CP009273_extraction-udp_-_udp_CDS,0.990813648293963,4.34884981690139,Chinese,SRR413665,SRR413665
CP009273_extraction-udp_-_udp_CDS,1,16.1139565505455,Chinese,SRR413666,SRR413666
CP009273_extraction-udp_-_udp_CDS,0.989501312335958,6.35336132786578,Chinese,SRR413667,SRR413667
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30365,G30365
CP009273_extraction-udp_-_udp_CDS,0.992125984251969,4.1763155718291,Fijicomp,G30366,G30366
CP009273_extraction-udp_-_udp_CDS,0.31758530183727,0.112514328229953,Fijicomp,G30372,G30372
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30373,G30373
CP009273_extraction-udp_-_udp_CDS,0.384514435695538,0.190897350501635,Fijicomp,G30374,G30374
CP009273_extraction-udp_-_udp_CDS,0.971128608923885,0.768823401965486,Fijicomp,G30380,G30380
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30381,G30381
CP009273_extraction-udp_-_udp_CDS,0.916010498687664,0.516886811170304,Fijicomp,G30382,G30382
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30388,G30388
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30389,G30389
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30395,G30395
CP009273_extraction-udp_-_udp_CDS,0.421259842519685,0.172765544091644,Fijicomp,G30401,G30401
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30402,G30402
CP009273_extraction-udp_-_udp_CDS,0.293963254593176,0.0686977608015016,Fijicomp,G30408,G30408
CP009273_extraction-udp_-_udp_CDS,0.139107611548556,0.0519078810860427,Fijicomp,G30409,G30409
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30414,G30414
CP009273_extraction-udp_-_udp_CDS,0.313648293963255,0.0675244236400759,Fijicomp,G30415,G30415
CP009273_extraction-udp_-_udp_CDS,0.742782152230971,0.2638088990394,Fijicomp,G30460,G30460
CP009273_extraction-udp_-_udp_CDS,0.517060367454068,0.0518026377136652,Fijicomp,G30461,G30461
CP009273_extraction-udp_-_udp_CDS,0.686351706036745,0.211933300689489,Fijicomp,G30462,G30462
CP009273_extraction-udp_-_udp_CDS,0.795275590551181,0.224495516987779,Fijicomp,G30463,G30463
CP009273_extraction-udp_-_udp_CDS,0.750656167979003,0.187220472340127,Fijicomp,G30464,G30464
CP009273_extraction-udp_-_udp_CDS,0.648293963254593,0.077076527686775,Fijicomp,G30465,G30465
CP009273_extraction-udp_-_udp_CDS,0.653543307086614,0.10578288986428,Fijicomp,G30467,G30467
CP009273_extraction-udp_-_udp_CDS,0.969816272965879,0.467599729984945,Fijicomp,G30468,G30468
CP009273_extraction-udp_-_udp_CDS,0.515748031496063,0.14011087280675,Fijicomp,G30469,G30469
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30470,G30470
CP009273_extraction-udp_-_udp_CDS,0.993438320209974,3.88616034821445,Fijicomp,G30471,G30471
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,1.49908898910741,Fijicomp,G30472,G30472
CP009273_extraction-udp_-_udp_CDS,0.534120734908136,0.116652473997602,Fijicomp,G30473,G30473
CP009273_extraction-udp_-_udp_CDS,0.5249343832021,0.0694369244602439,Fijicomp,G30474,G30474
CP009273_extraction-udp_-_udp_CDS,1,7.50759529509155,Fijicomp,G30475,G30475
CP009273_extraction-udp_-_udp_CDS,0.560367454068242,0.121503790929698,Fijicomp,G30476,G30476
CP009273_extraction-udp_-_udp_CDS,0.990813648293963,2.34718277810143,Fijicomp,G30477,G30477
CP009273_extraction-udp_-_udp_CDS,0.171916010498688,0.0495595519941994,Fijicomp,G30478,G30478
CP009273_extraction-udp_-_udp_CDS,0.989501312335958,15.3202634764906,Fijicomp,G30479,G30479
CP009273_extraction-udp_-_udp_CDS,0.990813648293963,6.1725664164495,Fijicomp,G30480,G30480
CP009273_extraction-udp_-_udp_CDS,1,17.8853886074275,Fijicomp,G30481,G30481
CP009273_extraction-udp_-_udp_CDS,0.917322834645669,0.294941499735008,Fijicomp,G30482,G30482
CP009273_extraction-udp_-_udp_CDS,0.128608923884514,0.0132570140113419,Fijicomp,G30483,G30483
CP009273_extraction-udp_-_udp_CDS,1,20.084505387853,Fijicomp,G30484,G30484
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,1.81138091224539,Fijicomp,G30485,G30485
CP009273_extraction-udp_-_udp_CDS,0.993438320209974,1.67322370533173,Fijicomp,G30486,G30486
CP009273_extraction-udp_-_udp_CDS,0.41994750656168,0.120243368457017,Fijicomp,G30487,G30487
CP009273_extraction-udp_-_udp_CDS,0.980314960629921,1.4144723300661,Fijicomp,G30488,G30488
CP009273_extraction-udp_-_udp_CDS,0.513123359580053,0.0717522942475138,Fijicomp,G30489,G30489
CP009273_extraction-udp_-_udp_CDS,0.97244094488189,0.721724420344787,Fijicomp,G30490,G30490
CP009273_extraction-udp_-_udp_CDS,1,59.4684417880941,Fijicomp,G30491,G30491
CP009273_extraction-udp_-_udp_CDS,0.648293963254593,0.154203214598709,Fijicomp,G30492,G30492
CP009273_extraction-udp_-_udp_CDS,0.981627296587926,1.13870723389796,Fijicomp,G30493,G30493
CP009273_extraction-udp_-_udp_CDS,0.742782152230971,0.114592634255634,Fijicomp,G30494,G30494
CP009273_extraction-udp_-_udp_CDS,0.850393700787402,0.25515060842221,Fijicomp,G30495,G30495
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,4.17285814050912,Fijicomp,G30496,G30496
CP009273_extraction-udp_-_udp_CDS,1,4.74260434244355,Fijicomp,G30497,G30497
CP009273_extraction-udp_-_udp_CDS,0.976377952755906,1.61456511723923,Fijicomp,G30498,G30498
CP009273_extraction-udp_-_udp_CDS,0.883202099737533,0.195814285766531,Fijicomp,G30499,G30499
CP009273_extraction-udp_-_udp_CDS,1,4.39286313062279,Fijicomp,G30500,G30500
CP009273_extraction-udp_-_udp_CDS,0.994750656167979,1.58606018377132,Fijicomp,G30501,G30501
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,4.77447574371549,Fijicomp,G30502,G30502
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,3.6681087587402,Fijicomp,G30503,G30503
CP009273_extraction-udp_-_udp_CDS,0.62992125984252,0.102030350746244,Fijicomp,G30504,G30504
CP009273_extraction-udp_-_udp_CDS,0.421259842519685,0.0585362664734089,Fijicomp,G30505,G30505
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30506,G30506
CP009273_extraction-udp_-_udp_CDS,0.131233595800525,0.0161301004760498,Fijicomp,G30507,G30507
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,3.05455804852486,Fijicomp,G30508,G30508
CP009273_extraction-udp_-_udp_CDS,0.925196850393701,0.548043001391095,Fijicomp,G30509,G30509
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,3.13404691740637,Fijicomp,G30510,G30510
CP009273_extraction-udp_-_udp_CDS,0.515748031496063,0.12908674447171,Fijicomp,G30511,G30511
CP009273_extraction-udp_-_udp_CDS,0.37007874015748,0.0401091581649149,Fijicomp,G30512,G30512
CP009273_extraction-udp_-_udp_CDS,0.679790026246719,0.236082245453001,Fijicomp,G30513,G30513
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,2.98519090814181,Fijicomp,G30514,G30514
CP009273_extraction-udp_-_udp_CDS,1,5.33198826519957,Fijicomp,G30515,G30515
CP009273_extraction-udp_-_udp_CDS,0.12992125984252,0.0153473240382755,Fijicomp,G30516,G30516
CP009273_extraction-udp_-_udp_CDS,0.421259842519685,0.0628705283468584,Fijicomp,G30517,G30517
CP009273_extraction-udp_-_udp_CDS,0.956692913385827,1.66343980862052,Fijicomp,G30518,G30518
CP009273_extraction-udp_-_udp_CDS,0.989501312335958,1.18746840464366,Fijicomp,G30519,G30519
CP009273_extraction-udp_-_udp_CDS,0.21259842519685,0.0635300394020318,Fijicomp,G30520,G30520
CP009273_extraction-udp_-_udp_CDS,0.276902887139108,0.0518113849587909,Fijicomp,G30521,G30521
CP009273_extraction-udp_-_udp_CDS,0.926509186351706,0.669246050702426,Fijicomp,G30522,G30522
CP009273_extraction-udp_-_udp_CDS,0.965879265091864,1.20093973872191,Fijicomp,G30523,G30523
CP009273_extraction-udp_-_udp_CDS,0.982939632545932,1.8286458483968,Fijicomp,G30524,G30524
CP009273_extraction-udp_-_udp_CDS,0.206036745406824,0.0431757381176592,Fijicomp,G30525,G30525
CP009273_extraction-udp_-_udp_CDS,1,9.60032163165918,Fijicomp,G30526,G30526
CP009273_extraction-udp_-_udp_CDS,0.950131233595801,0.598036785115271,Fijicomp,G30527,G30527
CP009273_extraction-udp_-_udp_CDS,1,10.2894341616909,Fijicomp,G30528,G30528
CP009273_extraction-udp_-_udp_CDS,0.149606299212598,0.0461024245577926,Fijicomp,G30529,G30529
CP009273_extraction-udp_-_udp_CDS,0.259842519685039,0.05214531618933,Fijicomp,G30530,G30530
CP009273_extraction-udp_-_udp_CDS,0.761154855643045,0.170281104233688,Fijicomp,G30531,G30531
CP009273_extraction-udp_-_udp_CDS,0.329396325459318,0.0471607412735613,Fijicomp,G30532,G30532
CP009273_extraction-udp_-_udp_CDS,0.755905511811024,0.230756005506269,Fijicomp,G30533,G30533
CP009273_extraction-udp_-_udp_CDS,0.89501312335958,0.263435722741235,Fijicomp,G30534,G30534
CP009273_extraction-udp_-_udp_CDS,0.868766404199475,0.25139994686757,Fijicomp,G30535,G30535
CP009273_extraction-udp_-_udp_CDS,0.570866141732283,0.128038258614244,Fijicomp,G30536,G30536
CP009273_extraction-udp_-_udp_CDS,0.930446194225722,0.444938437514195,Fijicomp,G30537,G30537
CP009273_extraction-udp_-_udp_CDS,0.540682414698163,0.067659289774032,Fijicomp,G30538,G30538
CP009273_extraction-udp_-_udp_CDS,0.980314960629921,2.48318295289432,Fijicomp,G30539,G30539
CP009273_extraction-udp_-_udp_CDS,0.402887139107612,0.105410380764908,Fijicomp,G30540,G30540
CP009273_extraction-udp_-_udp_CDS,0.994750656167979,1.2410015200536,Fijicomp,G30541,G30541
CP009273_extraction-udp_-_udp_CDS,0.119422572178478,0.0145525137906074,Fijicomp,G30542,G30542
CP009273_extraction-udp_-_udp_CDS,0.774278215223097,0.340188345848515,Fijicomp,G30543,G30543
CP009273_extraction-udp_-_udp_CDS,0.409448818897638,0.0562918931141444,Fijicomp,G30544,G30544
CP009273_extraction-udp_-_udp_CDS,0.986876640419947,1.73231267135857,Fijicomp,G30545,G30545
CP009273_extraction-udp_-_udp_CDS,0.884514435695538,0.441724418296265,Fijicomp,G30546,G30546
CP009273_extraction-udp_-_udp_CDS,0.691601049868766,0.119925272236319,Fijicomp,G30547,G30547
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,1.96008262021943,Fijicomp,G30548,G30548
CP009273_extraction-udp_-_udp_CDS,0.068241469816273,0.0153989549274537,Fijicomp,G30549,G30549
CP009273_extraction-udp_-_udp_CDS,0.585301837270341,0.129680403236529,Fijicomp,G30550,G30550
CP009273_extraction-udp_-_udp_CDS,0.926509186351706,0.546575060314458,Fijicomp,G30551,G30551
CP009273_extraction-udp_-_udp_CDS,0.955380577427822,0.446749467339948,Fijicomp,G30744,G30744
CP009273_extraction-udp_-_udp_CDS,0.927821522309711,0.249320488143692,Fijicomp,G30745,G30745
CP009273_extraction-udp_-_udp_CDS,0.91994750656168,0.545050803333283,Fijicomp,G30746,G30746
CP009273_extraction-udp_-_udp_CDS,0.166666666666667,0.0770005996649929,Fijicomp,G30747,G30747
CP009273_extraction-udp_-_udp_CDS,0.856955380577428,0.148073371792983,Fijicomp,G30748,G30748
CP009273_extraction-udp_-_udp_CDS,0.87007874015748,0.250233477092766,Fijicomp,G30749,G30749
CP009273_extraction-udp_-_udp_CDS,0.969816272965879,1.02335993948058,Fijicomp,G30750,G30750
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,4.18424484784636,Fijicomp,G30751,G30751
CP009273_extraction-udp_-_udp_CDS,0.620734908136483,0.0846762286882435,Fijicomp,G30752,G30752
CP009273_extraction-udp_-_udp_CDS,0.99737532808399,2.83662132049675,Fijicomp,G30753,G30753
CP009273_extraction-udp_-_udp_CDS,0.338582677165354,0.0533709968060023,Fijicomp,G30754,G30754
CP009273_extraction-udp_-_udp_CDS,0.76246719160105,0.271805501081953,Fijicomp,G30755,G30755
CP009273_extraction-udp_-_udp_CDS,0.965879265091864,0.834694105695977,Fijicomp,G30756,G30756
CP009273_extraction-udp_-_udp_CDS,0.994750656167979,3.13740658737372,Fijicomp,G30757,G30757
CP009273_extraction-udp_-_udp_CDS,0.568241469816273,0.110645652316525,Fijicomp,G30758,G30758
CP009273_extraction-udp_-_udp_CDS,0.89501312335958,0.273723095888634,Fijicomp,G30759,G30759
CP009273_extraction-udp_-_udp_CDS,0.742782152230971,0.413304021180449,Fijicomp,G30760,G30760
CP009273_extraction-udp_-_udp_CDS,0.458005249343832,0.102947032661744,Fijicomp,G30761,G30761
CP009273_extraction-udp_-_udp_CDS,0.274278215223097,0.0478228084314534,Fijicomp,G30762,G30762
CP009273_extraction-udp_-_udp_CDS,0.937007874015748,0.415400513550617,Fijicomp,G30763,G30763
CP009273_extraction-udp_-_udp_CDS,1,17.2467871642303,Fijicomp,G30764,G30764
CP009273_extraction-udp_-_udp_CDS,0.835958005249344,0.553418428882239,Fijicomp,G30765,G30765
CP009273_extraction-udp_-_udp_CDS,1,2.37641871150339,Fijicomp,G30766,G30766
CP009273_extraction-udp_-_udp_CDS,0.992125984251969,1.33751539073853,Fijicomp,G30767,G30767
CP009273_extraction-udp_-_udp_CDS,0.951443569553806,0.418999321153892,Fijicomp,G30768,G30768
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30769,G30769
CP009273_extraction-udp_-_udp_CDS,0.124671916010499,0.0244232654607103,Fijicomp,G30770,G30770
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,0.801001838417767,Fijicomp,G30771,G30771
CP009273_extraction-udp_-_udp_CDS,0.931758530183727,0.536835658854262,Fijicomp,G30772,G30772
CP009273_extraction-udp_-_udp_CDS,0.725721784776903,0.119277063583793,Fijicomp,G30773,G30773
CP009273_extraction-udp_-_udp_CDS,1,15.4205929228968,Fijicomp,G30774,G30774
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,1.64059971699442,Fijicomp,G30775,G30775
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30776,G30776
CP009273_extraction-udp_-_udp_CDS,0.627296587926509,0.169720318976642,Fijicomp,G30777,G30777
CP009273_extraction-udp_-_udp_CDS,0.753280839895013,0.190650298667437,Fijicomp,G30778,G30778
CP009273_extraction-udp_-_udp_CDS,0.539370078740158,0.223062805057932,Fijicomp,G30779,G30779
CP009273_extraction-udp_-_udp_CDS,0.26509186351706,0.0467305785162328,Fijicomp,G30780,G30780
CP009273_extraction-udp_-_udp_CDS,0.207349081364829,0.0479513940456417,Fijicomp,G30781,G30781
CP009273_extraction-udp_-_udp_CDS,0.954068241469816,0.355275540106115,Fijicomp,G30782,G30782
CP009273_extraction-udp_-_udp_CDS,0.458005249343832,0.148425875448549,Fijicomp,G30783,G30783
CP009273_extraction-udp_-_udp_CDS,0.536745406824147,0.157331508721927,Fijicomp,G30784,G30784
CP009273_extraction-udp_-_udp_CDS,0.279527559055118,0.0580057323459641,Fijicomp,G30785,G30785
CP009273_extraction-udp_-_udp_CDS,0.304461942257218,0.110382074267803,Fijicomp,G30786,G30786
CP009273_extraction-udp_-_udp_CDS,0.400262467191601,0.124037347585111,Fijicomp,G30787,G30787
CP009273_extraction-udp_-_udp_CDS,0.841207349081365,0.521438782747866,Fijicomp,G30788,G30788
CP009273_extraction-udp_-_udp_CDS,0.249343832020997,0.037875856141184,Fijicomp,G30789,G30789
CP009273_extraction-udp_-_udp_CDS,0.520997375328084,0.0808192106615896,Fijicomp,G30790,G30790
CP009273_extraction-udp_-_udp_CDS,0.560367454068242,0.102166695208743,Fijicomp,G30791,G30791
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,2.22348846498922,Fijicomp,G30792,G30792
CP009273_extraction-udp_-_udp_CDS,1,1.70332921844764,Fijicomp,G30793,G30793
CP009273_extraction-udp_-_udp_CDS,0.691601049868766,0.142282000216708,Fijicomp,G30794,G30794
CP009273_extraction-udp_-_udp_CDS,0.393700787401575,0.12959871449708,Fijicomp,G30795,G30795
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30796,G30796
CP009273_extraction-udp_-_udp_CDS,0.996062992125984,5.3813666700025,Fijicomp,G30797,G30797
CP009273_extraction-udp_-_udp_CDS,0.986876640419947,1.45906662387367,Fijicomp,G30798,G30798
CP009273_extraction-udp_-_udp_CDS,0.196850393700787,0.168793571774667,Fijicomp,G30799,G30799
CP009273_extraction-udp_-_udp_CDS,0.452755905511811,0.128174677221216,Fijicomp,G30800,G30800
CP009273_extraction-udp_-_udp_CDS,0.986876640419947,0.69419228423936,Fijicomp,G30801,G30801
CP009273_extraction-udp_-_udp_CDS,0.755905511811024,0.32689172548325,Fijicomp,G30802,G30802
CP009273_extraction-udp_-_udp_CDS,0.377952755905512,0.086062446848091,Fijicomp,G30803,G30803
CP009273_extraction-udp_-_udp_CDS,1,18.9251157751339,Fijicomp,G30804,G30804
CP009273_extraction-udp_-_udp_CDS,0.989501312335958,0.899478758450511,Fijicomp,G30805,G30805
CP009273_extraction-udp_-_udp_CDS,1,2.47102805226711,Fijicomp,G30806,G30806
CP009273_extraction-udp_-_udp_CDS,0.955380577427822,0.856254639033463,Fijicomp,G30807,G30807
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,5.73507237336186,Fijicomp,G30808,G30808
CP009273_extraction-udp_-_udp_CDS,0.930446194225722,0.283258587758598,Fijicomp,G30809,G30809
CP009273_extraction-udp_-_udp_CDS,0.325459317585302,0.0630231336180846,Fijicomp,G30810,G30810
CP009273_extraction-udp_-_udp_CDS,0.950131233595801,0.446535344073514,Fijicomp,G30811,G30811
CP009273_extraction-udp_-_udp_CDS,0.741469816272966,0.196782464394079,Fijicomp,G30812,G30812
CP009273_extraction-udp_-_udp_CDS,0.981627296587926,0.39454720953018,Fijicomp,G30813,G30813
CP009273_extraction-udp_-_udp_CDS,0.967191601049869,0.697325396955191,Fijicomp,G30814,G30814
CP009273_extraction-udp_-_udp_CDS,0.128608923884514,0.0161918736147694,Fijicomp,G30815,G30815
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,3.92980913462414,Fijicomp,G30816,G30816
CP009273_extraction-udp_-_udp_CDS,0.988188976377953,0.847846292538799,Fijicomp,G30817,G30817
CP009273_extraction-udp_-_udp_CDS,0.909448818897638,0.525512229669041,Fijicomp,G30818,G30818
CP009273_extraction-udp_-_udp_CDS,0.738845144356955,0.41058618057424,Fijicomp,G30819,G30819
CP009273_extraction-udp_-_udp_CDS,0.990813648293963,0.750624775349648,Fijicomp,G30820,G30820
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,2.50012390665104,Fijicomp,G30821,G30821
CP009273_extraction-udp_-_udp_CDS,0.998687664041995,14.8884560146459,Fijicomp,G30822,G30822
CP009273_extraction-udp_-_udp_CDS,0.249343832020997,0.316984189911712,Fijicomp,G30826,G30826
CP009273_extraction-udp_-_udp_CDS,0.955380577427822,0.378106560007296,Fijicomp,G30828,G30828
CP009273_extraction-udp_-_udp_CDS,0.408136482939633,0.0426007258741857,Fijicomp,G30830,G30830
CP009273_extraction-udp_-_udp_CDS,0.889763779527559,0.199186398314396,Fijicomp,G30831,G30831
CP009273_extraction-udp_-_udp_CDS,0,0,Fijicomp,G30832,G30832
CP009273_extraction-udp_-_udp_CDS,0,0,HMP-1-2,SRS104327,103092734
